,AF3_max,AF4_max,AF_adj_max_diff,AF_adj_max_ratio,AF3_second_largest,AF4_second_largest,AF_adj_sec_max_ratio,AF_adj_sec_max_diff,label
24,7857.94873,4543.0771479999985,3539.4868160000015,13.00346582841847,7846.666504000002,4531.794922,3597.573568117363,-4956.9233399999985,none
25,6981.025879000002,4569.230957,2432.8205565000035,9.013511006975639,6961.538573999998,4560.0,2694.966624272256,-6108.718017500003,none
26,7831.282227,4518.974121,3407.1801760000008,14.642736487473966,7824.615234000001,4517.436035,3554.460222103671,-5136.410644999997,none
27,6082.563965,4509.743652,1589.7434090000006,7.911927880243302,6064.615234000001,4505.128418,1783.9253663955733,-6983.077392999998,none
28,7860.0,6170.769043,2141.281983,2.082577091368794,7850.769043000001,6127.179688,3657.338209421614,-6210.000244999999,none
29,6980.512695,4694.871582,2263.589599,6.569717101791967,6969.230956999999,4667.179688,2679.845951687852,-6296.923096000001,none
30,7882.563965,6076.9228520000015,2118.205077999999,2.1198319610261778,7823.589844,6058.461426,3637.566080903135,-6293.07666,none
31,7514.358887,4485.128418,3043.5893559999995,16.33588634038868,7469.743651999999,4464.615234000001,3182.120221726832,-5553.845703000002,none
32,7430.769043000001,4452.307617,3041.025391000001,17.942843996364207,7403.589844,4451.794922,3129.8237874467213,-5531.281739,none
33,5072.820313,4442.563965,610.2563479999999,4.32867246581105,5061.538574,4441.538574,801.3444041614057,-7918.461426,none
34,7881.538573999998,6014.3588869999985,2091.0257564999993,2.1494010856115096,7863.077148,5984.615234000001,3667.285392140646,-6287.9483645,none
35,7835.384765999999,4518.974121,3487.692627,14.711699512979894,7810.256348000001,4504.615234000001,3544.732416355614,-5052.307372000001,none
36,7885.641113,5743.589844,2357.436033999998,2.5106804578025654,7821.538573999998,5731.794922,3637.7692008877975,-6061.025879000001,none
37,7893.846191,5731.2822270000015,2427.692259999998,2.623178340102507,7808.717773,5727.692383,3572.383446151238,-6125.128540999999,none
38,6637.436035,4680.0,2093.589599500002,5.725113016887093,6633.846191,4660.0,2396.043345590663,-6363.845948500001,none
39,6730.769043000001,5506.153809,1223.0766600000006,1.9718825183919462,6663.589844,5481.538574,2415.122271534555,-7314.872069999999,none
40,7327.692383,4475.384765999999,2897.435545999999,15.561835532684341,7326.666504000002,4464.102539,3049.30850188983,-5645.128418,none
41,6231.794922,5346.153809,933.8461909999996,1.8603828155566782,6125.128418,5332.307617,1863.569123275095,-7680.512695,none
42,7878.461426000002,6116.9228520000015,2141.2818610000013,2.1037535365979387,7854.871581999999,6082.05127,3677.324404522222,-6201.282105000003,none
43,7851.794922,4489.743652,3476.9228520000006,16.40908394650582,7840.0,4489.743652,3574.9733033467774,-5063.077148,none
44,6502.05127,4615.897461,1791.7949225000002,6.498032776941464,6495.897461,4611.2822270000015,2204.946671464536,-6789.743652500002,none
45,7873.846191,6177.436035,2019.4869385000002,2.01312045503298,7848.205078,6174.871582,3663.477258667408,-6371.7947995,none
46,5853.333496,5145.128418,714.1025385000003,1.7689119162599174,5849.230957,5116.410156,1631.9978582399162,-7694.1020505,none
47,7838.974120999998,4508.7177729999985,3422.050781499999,17.00239296055556,7794.871581999999,4506.666504,3499.0673645043908,-5209.743652500001,none
48,7868.717773,4530.256348,3579.9997550000003,14.661447834234885,7837.94873,4520.512695,3568.85289756136,-4977.435791,none
49,7872.307617,4472.820313,3613.3333730000004,18.312053994021635,7843.589844,4470.769043,3578.581363218833,-4941.538208000001,none
50,7824.615234000001,4479.487305,3478.717528500001,18.28278537230218,7815.897461,4473.333496,3536.765866905859,-5080.2565915000005,none
51,7809.743651999999,5800.0,2129.7434079999994,2.357189264269657,7790.769043000001,5798.461426,3559.2910586127964,-6349.230712999999,none
52,7899.487305,6415.897461,2070.2565925,1.9266614026707394,7833.846191,6382.05127,3651.4879504020437,-6325.128174500001,none
53,6536.410156,5711.794922,869.9997554999991,1.5921463547681014,6530.769043,5682.563965,2287.466471365856,-7591.538330500001,none
54,7900.0,6167.692383,2029.2308345000001,2.0227449408997646,7825.641113,6162.05127,3641.420527161824,-6406.6666265,none
55,7458.461426000002,4492.307617,3022.051270500001,14.609700516955812,7451.794922,4485.6411130000015,3180.599051916014,-5518.4614255000015,none
56,7853.333495999998,5736.9228520000015,2587.179687499998,2.748094383445945,7838.974120999998,5721.538574,3581.3895319935027,-5925.6411135000035,none
57,7397.436035,4484.615234000001,3024.1027834999995,15.175487235284542,7389.743651999999,4475.384765999999,3117.5321404834986,-5516.923096500001,none
58,7870.769043000001,6114.3588869999985,2179.743652500002,2.115177869294359,7862.05127,6106.666504,3701.6957599254056,-6140.769042499999,none
59,7852.820312999998,4437.436035,3562.051025999999,21.25072451728003,7837.436035,4436.9228520000015,3574.9700453195255,-4975.897217000002,none
60,7902.05127,6594.3588869999985,1712.820678500003,1.7052366054368921,7835.384765999999,6550.769043,3669.1695963063767,-6641.5382075000025,none
61,7744.615234000001,4450.769043,3370.256591000001,19.23025775264911,7742.05127,4444.102539,3475.2111018900187,-5157.435791000001,none
62,7877.436035,6165.128418,2093.333129999999,2.0287295996941954,7844.615234000001,6162.563965,3713.750497858913,-6197.435914,none
63,7870.256348000001,6097.436035,2126.1535650000014,2.0932099842433347,7833.846191,6096.410156,3680.6590345453924,-6214.3586430000005,none
64,7842.563965,4509.743652,3428.2050789999985,14.783514694786183,7804.615234000001,4500.0,3542.66365697489,-5122.0517580000005,none
65,7899.487305,5735.384765999999,2446.9230960000004,2.585215856084631,7824.615234000001,5722.05127,3632.1371698573403,-5998.205322999999,none
66,7396.410156,4491.2822270000015,3034.358641499998,14.018687822974778,7330.256348000001,4487.179688,3071.1310986111566,-5544.1027834999995,none
67,7810.256348000001,4510.256348,3451.2822270000006,15.22833860338652,7789.230956999999,4504.615234000001,3520.624753408858,-5099.486816000001,none
68,7878.974120999998,4473.846191,3603.3328859999983,19.10951107837081,7833.333495999998,4472.820313,3557.5504831038925,-4991.025025000002,none
69,7884.615234000001,5873.846191,2589.7434085000014,2.5868027296022413,7819.487305,5852.307617,3577.06650671389,-5937.435790500001,none
70,7926.666504000002,6180.0,1946.666626000001,1.9801187688380084,7823.077148,6177.436035,3628.584435361189,-6542.051146999999,none
71,7304.615234000001,4464.615234000001,2873.3332515,15.3666662575,7260.512695,4462.05127,2994.9491792061644,-5697.435791500001,none
72,7805.641113,4468.7177729999985,3505.128907000001,18.3918934825645,7789.230956999999,4465.5771479999985,3521.1333643294156,-5042.5,none
73,5701.538574,4548.205078,1126.6667480000006,4.861159550715488,5589.743652,4486.666504,1332.3788720840002,-7436.4099129999995,none
74,7853.333495999998,4491.2822270000015,3589.230956499997,16.48451072841004,7841.538573999998,4489.230957,3581.153051096727,-4939.487305500001,none
75,7376.410156,5695.384765999999,1715.1281735000011,2.1813846070884675,7355.897461,5686.666504,3111.5673789259818,-6783.8459475,none
76,6743.077148,4787.179688,2178.4616694999995,5.0380221171284045,6717.436035,4784.102539,2468.902297087415,-6339.487060500001,none
77,7888.717773,6132.820313,2033.076782,2.0479777226804123,7829.743651999999,6126.153809,3636.28417107946,-6404.871461000002,none
78,7873.846191,6223.0771479999985,1958.205078500001,1.936365763623146,7863.589844,6216.9228520000015,3731.1797689769464,-6309.486816500002,none
79,5215.897461,4503.0771479999985,693.3334970000024,3.9649125095221507,5195.897461,4468.205078,925.7066738896683,-7830.256346999999,none
80,5660.0,4443.589844,1227.435546499999,7.504063430278925,5645.6411130000015,4434.871582,1389.8126044885948,-7287.948242499999,none
81,7874.358887,5529.743652,2669.4871834999994,3.0125653979838782,7834.871581999999,5493.333496,3630.8320553993954,-5740.256957500001,none
82,7855.897461,4563.589844,3491.7947994999995,12.062547463418454,7838.974120999998,4557.94873,3590.1371704282465,-5015.384887500002,none
83,6797.94873,4743.589844,2172.0510244999987,5.38911620150815,6795.897461,4741.025879,2546.3083521878934,-6324.8718254999985,none
